car-type,car-id,total_visit,total_stay_duration,total_stops,total_num_generalgate,total_num_rangerstop,total_num_camping,total_num_rangerbase,total_num_gate
1,20150401110401-786,1,0.8294444444444444,6,2,0,2,0,0
1,20150401110417-611,1,48.17583333333334,6,2,0,2,0,0
1,20150402050412-14,1,0.2847222222222222,2,0,0,0,0,0
1,20150403020416-490,1,1.4136111111111112,12,6,2,2,0,0
1,20150403100431-843,1,0.5802777777777778,6,2,2,0,0,0
1,20150404010414-57,1,52.602222222222224,11,5,2,2,0,0
1,20150404040455-117,1,1.2430555555555556,11,5,2,2,0,0
1,20150404050454-793,1,91.05472222222222,16,8,4,2,0,0
1,20150404120427-5,1,1.665,12,6,2,2,0,0
1,20150405010405-973,1,32.6725,12,6,2,2,0,0
1,20150405010407-140,1,0.9527777777777777,6,2,0,2,0,0
1,20150405010436-416,1,0.5147222222222222,6,2,2,0,0,0
1,20150405100402-510,1,205.37027777777777,11,5,2,2,0,0
1,20150406040417-783,1,19.371111111111112,9,3,2,2,0,0
1,20150406060403-384,1,0.3238888888888889,2,0,0,0,0,0
1,20150406100420-954,1,0.5119444444444444,4,2,0,0,0,0
1,20150406100439-485,1,1.131388888888889,11,5,2,2,0,0
1,20150406120417-939,1,43.28527777777778,11,5,2,2,0,0
1,20150406120449-237,1,201.6861111111111,13,7,2,2,0,0
1,20150407050402-325,1,125.69527777777778,4,0,0,2,0,0
1,20150407090456-983,1,32.37027777777778,16,8,4,2,0,0
1,20150408020442-543,1,54.798611111111114,6,2,0,2,0,0
1,20150408060446-398,1,4.208888888888889,6,2,0,2,0,0
1,20150408060458-999,1,72.86416666666666,9,3,2,2,0,0
1,20150408080406-657,1,1.3702777777777777,12,6,2,2,0,0
1,20150408090423-286,1,52.45638888888889,12,6,2,2,0,0
1,20150408090432-622,1,50.15527777777777,7,3,0,2,0,0
1,20150408120450-64,1,26.731666666666666,9,3,2,2,0,0
1,20150409030409-552,1,1.3341666666666667,14,6,4,2,0,0
1,20150409090411-319,1,149.27555555555554,11,5,2,2,0,0
1,20150409100452-47,1,72.14750000000001,8,4,0,2,0,0
1,20150410030412-386,1,0.8388888888888889,6,2,0,2,0,0
1,20150410080447-108,1,0.4502777777777778,6,2,2,0,0,0
1,20150410110411-548,1,54.66361111111111,4,0,0,2,0,0
1,20150411050404-471,1,4.546111111111111,16,8,4,2,0,0
1,20150411050432-27,1,96.89138888888888,9,3,2,2,0,0
1,20150411070401-185,1,0.9405555555555556,9,5,2,0,0,0
1,20150411110416-875,1,156.24416666666667,17,9,4,2,0,0
1,20150411110428-447,1,1.2225,9,3,2,2,0,0
1,20150411120416-183,1,150.51333333333332,14,6,4,2,0,0
1,20150412010421-959,1,29.779444444444444,16,8,4,2,0,0
1,20150412010432-32,1,1.8908333333333334,16,8,4,2,0,0
1,20150412020410-578,1,0.4508333333333333,6,2,2,0,0,0
1,20150412040445-834,1,0.8647222222222222,7,3,2,0,0,0
1,20150412060433-809,1,0.5344444444444445,6,2,2,0,0,0
1,20150412090424-439,1,204.45638888888888,17,9,4,2,0,0
1,20150412120454-71,1,24.79833333333334,14,6,4,2,0,0
1,20150413080423-537,1,132.71527777777777,5,1,0,2,0,0
1,20150413100433-129,1,1.8683333333333334,16,8,4,2,0,0
1,20150413110402-150,1,35.63305555555556,6,2,0,2,0,0
1,20150414030411-239,1,1.221111111111111,9,3,2,2,0,0
1,20150414050436-933,1,66.43833333333333,18,10,4,2,0,0
1,20150414070450-156,1,0.44222222222222224,3,1,0,0,0,0
1,20150414120431-742,1,0.3416666666666667,4,0,0,2,0,0
1,20150415030456-512,1,0.9441666666666667,9,5,2,0,0,0
1,20150415090454-392,1,34.886944444444445,8,4,0,2,0,0
1,20150415100416-794,1,0.35138888888888886,2,0,0,0,0,0
1,20150416040445-103,1,68.16277777777778,6,2,0,2,0,0
1,20150416110405-287,1,0.8861111111111111,11,5,2,2,0,0
1,20150417010430-97,1,52.0175,9,3,2,2,0,0
1,20150417060422-422,1,1.1572222222222222,9,3,2,2,0,0
1,20150417070431-372,1,128.09583333333333,4,0,0,2,0,0
1,20150417110455-279,1,2.136111111111111,17,9,4,2,0,0
1,20150418030419-69,1,77.27,12,6,2,2,0,0
1,20150418050406-878,1,3.1008333333333336,11,5,2,2,0,0
1,20150419010438-909,1,0.29444444444444445,2,0,0,0,0,0
1,20150419040419-734,1,52.269444444444446,5,1,0,2,0,0
1,20150419050423-187,1,92.94416666666666,11,5,2,2,0,0
1,20150419060418-689,1,182.63222222222223,6,2,0,2,0,0
1,20150419070416-758,1,0.36138888888888887,2,0,0,0,0,0
1,20150419080402-813,1,0.8555555555555555,7,3,2,0,0,0
1,20150419080423-232,1,34.448055555555555,11,5,2,2,0,0
1,20150419090434-489,1,82.91277777777778,11,5,2,2,0,0
1,20150420010418-650,1,269.62416666666667,18,10,4,2,0,0
1,20150420070433-947,1,168.27666666666667,7,3,0,2,0,0
1,20150420090434-499,1,25.929999999999996,4,0,0,2,0,0
1,20150420100416-232,1,391.4211111111111,4,0,0,2,0,0
1,20150421020414-228,1,0.7572222222222222,7,3,2,0,0,0
1,20150421090419-711,1,0.6094444444444445,4,2,0,0,0,0
1,20150422010448-761,1,127.14611111111111,14,6,4,2,0,0
1,20150422030453-632,1,0.9947222222222222,9,5,2,0,0,0
1,20150422040421-938,1,22.953611111111112,12,4,4,2,0,0
1,20150423040436-953,1,15.772222222222222,7,3,0,2,0,0
1,20150423050415-924,1,23.538333333333334,18,10,4,2,0,0
1,20150424080446-635,1,0.5255555555555556,4,2,0,0,0,0
1,20150425010456-10,1,18.781111111111112,6,2,0,2,0,0
1,20150425010459-670,1,32.66166666666667,13,7,2,2,0,0
1,20150425050434-33,1,148.59916666666666,4,0,0,2,0,0
1,20150425060421-321,1,0.5355555555555556,3,1,0,0,0,0
1,20150425100459-884,1,0.8766666666666667,6,2,2,0,0,0
1,20150425120425-24,1,1.4844444444444445,16,8,4,2,0,0
1,20150426010442-203,1,32.71055555555556,6,2,0,2,0,0
1,20150426010444-611,1,25.522222222222222,11,5,2,2,0,0
1,20150426070452-144,1,24.236666666666668,9,3,2,2,0,0
1,20150426120423-659,1,191.44472222222223,6,2,0,2,0,0
1,20150427020405-588,1,0.4672222222222222,6,2,2,0,0,0
1,20150427050456-122,1,14.81861111111111,16,8,4,2,0,0
1,20150427120413-435,1,0.9194444444444444,7,3,0,2,0,0
1,20150428120447-819,1,0.9533333333333334,7,3,0,2,0,0
1,20150429010400-59,1,57.18472222222222,11,5,2,2,0,0
1,20150429060402-397,1,7.499444444444444,9,3,2,2,0,0
1,20150429070447-330,1,0.4722222222222222,3,1,0,0,0,0
1,20150429100402-347,1,61.17777777777778,6,2,0,2,0,0
1,20150430050447-600,1,0.9205555555555556,9,3,2,2,0,0
1,20150431040401-511,1,0.8847222222222222,7,3,2,0,0,0
1,20150431080417-292,1,0.3302777777777778,2,0,0,0,0,0
1,20150501010554-108,1,27.817777777777778,6,2,0,2,0,0
1,20150502040512-565,1,0.4361111111111111,3,1,0,0,0,0
1,20150502060559-716,1,6.417777777777777,13,7,2,2,0,0
1,20150503010544-585,1,0.3327777777777778,2,0,0,0,0,0
1,20150503020544-302,1,66.32555555555555,11,5,2,2,0,0
1,20150503030532-116,1,31.63722222222222,9,3,2,2,0,0
1,20150503040507-176,1,86.8313888888889,7,3,0,2,0,0
1,20150503080543-310,1,74.02805555555555,13,7,2,2,0,0
1,20150504020535-36,1,77.64916666666667,11,5,2,2,0,0
1,20150504100514-686,1,0.8311111111111111,6,2,2,0,0,0
1,20150505050511-527,1,0.7444444444444445,6,2,2,0,0,0
1,20150505080542-405,1,2.4619444444444443,17,9,4,2,0,0
1,20150505110546-631,1,121.81777777777778,17,9,4,2,0,0
1,20150506020503-809,1,1.1330555555555555,9,3,2,2,0,0
1,20150506040523-403,1,111.06166666666667,16,8,4,2,0,0
1,20150506060512-399,1,122.46277777777777,11,5,2,2,0,0
1,20150506070508-105,1,6.367222222222222,12,4,4,2,0,0
1,20150506080545-327,1,167.0661111111111,11,5,2,2,0,0
1,20150506080548-948,1,0.5583333333333333,9,3,2,2,0,0
1,20150507060531-534,1,517.7341666666666,7,3,0,2,0,0
1,20150507080506-385,1,3.817222222222222,16,8,4,2,0,0
1,20150508040515-409,1,20.56111111111111,9,3,2,2,0,0
1,20150508050523-569,1,92.63944444444445,6,2,0,2,0,0
1,20150508080524-76,1,2.4644444444444447,6,2,0,2,0,0
1,20150508100507-109,1,0.47194444444444444,6,2,2,0,0,0
1,20150508110558-558,1,35.93888888888889,7,3,0,2,0,0
1,20150509020558-681,1,42.42944444444444,18,10,4,2,0,0
1,20150509030549-76,1,90.47638888888889,7,3,0,2,0,0
1,20150509050552-677,1,77.51638888888888,20,12,4,2,0,0
1,20150509060504-688,1,0.46944444444444444,3,1,0,0,0,0
1,20150509080553-391,1,1.4841666666666666,12,6,2,2,0,0
1,20150509110550-759,1,109.00361111111111,16,8,4,2,0,0
1,20150510020549-282,1,0.9791666666666666,11,5,2,2,0,0
1,20150510040554-767,1,88.08694444444444,12,6,2,2,0,0
1,20150510050547-65,1,40.21083333333333,11,5,2,2,0,0
1,20150510070529-448,1,5.248055555555555,6,2,0,2,0,0
1,20150510110532-536,1,1.6327777777777779,12,6,2,2,0,0
1,20150510120529-445,1,2.2830555555555554,16,8,4,2,0,0
1,20150511100515-278,1,1.4961111111111112,13,7,2,2,0,0
1,20150512030550-212,1,1.4527777777777777,11,5,2,2,0,0
1,20150512050526-696,1,0.34694444444444444,2,0,0,0,0,0
1,20150513010513-305,1,1.7777777777777777,16,8,4,2,0,0
1,20150513040505-528,1,1.8816666666666666,16,8,4,2,0,0
1,20150513050545-772,1,0.8733333333333333,7,3,2,0,0,0
1,20150513060520-897,1,0.8483333333333334,6,2,2,0,0,0
1,20150513060545-668,1,36.87027777777778,16,8,4,2,0,0
1,20150513120538-827,1,0.9566666666666667,7,3,2,0,0,0
1,20150513120558-145,1,0.4816666666666667,4,2,0,0,0,0
1,20150514010523-466,1,22.170833333333334,11,5,2,2,0,0
1,20150514030514-420,1,100.13527777777777,18,10,4,2,0,0
1,20150514030540-780,1,0.7613888888888889,6,2,0,2,0,0
1,20150514060535-722,1,110.45027777777777,9,3,2,2,0,0
1,20150514090505-484,1,1.4233333333333333,11,5,2,2,0,0
1,20150514100502-324,1,0.3858333333333333,2,0,0,0,0,0
1,20150514120512-102,1,83.16111111111111,11,5,2,2,0,0
1,20150515020535-533,1,94.29638888888888,11,5,2,2,0,0
1,20150515110505-92,1,1.2719444444444445,14,6,4,2,0,0
1,20150515110551-961,1,117.6686111111111,12,6,2,2,0,0
1,20150516020525-348,1,0.8833333333333333,6,2,2,0,0,0
1,20150516030553-224,1,1.9491666666666667,13,7,2,2,0,0
1,20150516050544-785,1,0.9469444444444445,8,4,2,0,0,0
1,20150516080500-163,1,106.19777777777777,6,2,0,2,0,0
1,20150516080508-437,1,0.3025,2,0,0,0,0,0
1,20150516080558-555,1,2.1258333333333335,16,8,4,2,0,0
1,20150516100504-950,1,1.1002777777777777,5,1,0,2,0,0
1,20150517030511-573,1,0.5158333333333334,4,2,0,0,0,0
1,20150517090533-187,1,86.54555555555555,12,6,2,2,0,0
1,20150517100545-515,1,85.76305555555555,14,6,4,2,0,0
1,20150518020501-460,1,121.78055555555557,16,8,4,2,0,0
1,20150518020503-955,1,23.837222222222223,9,3,2,2,0,0
1,20150518050552-865,1,10.866388888888888,11,5,2,2,0,0
1,20150518110556-202,1,1.3766666666666667,9,3,2,2,0,0
1,20150520020537-289,1,0.4141666666666667,2,0,0,0,0,0
1,20150521040525-743,1,21.862222222222222,17,9,4,2,0,0
1,20150521080512-320,1,0.41944444444444445,3,1,0,0,0,0
1,20150521080528-185,1,147.3738888888889,11,5,2,2,0,0
1,20150521080539-229,1,5.370833333333334,6,2,0,2,0,0
1,20150521090524-397,1,228.64111111111112,4,0,0,2,0,0
1,20150521100530-952,1,1.7433333333333334,14,6,4,2,0,0
1,20150521110550-615,1,0.8522222222222222,7,3,2,0,0,0
1,20150521120539-683,1,0.8869444444444444,8,4,2,0,0,0
1,20150521120547-745,1,76.41333333333333,9,3,2,2,0,0
1,20150522030548-312,1,50.74722222222222,6,2,0,2,0,0
1,20150522040535-3,1,1.521388888888889,11,5,2,2,0,0
1,20150522070511-727,1,1.1030555555555555,8,4,2,0,0,0
1,20150522090515-161,1,1.1480555555555556,8,4,2,0,0,0
1,20150522090548-230,1,1.116111111111111,9,5,2,0,0,0
1,20150522120513-24,1,1.3294444444444444,11,5,2,2,0,0
1,20150523010518-241,1,18.337777777777777,18,10,4,2,0,0
1,20150523060517-30,1,30.94611111111111,19,9,4,4,0,0
1,20150524030519-692,1,0.9330555555555555,11,5,2,2,0,0
1,20150524040536-313,1,165.92472222222221,11,5,2,2,0,0
1,20150524100507-675,1,0.5772222222222222,6,2,2,0,0,0
1,20150525010509-991,1,0.655,5,1,0,2,0,0
1,20150525030507-605,1,1.3144444444444445,13,7,2,2,0,0
1,20150525060539-803,1,0.7519444444444444,6,2,2,0,0,0
1,20150526010540-67,1,0.54,6,2,2,0,0,0
1,20150526080511-345,1,0.46,6,2,0,2,0,0
1,20150527020511-685,1,51.81055555555555,9,3,2,2,0,0
1,20150527040505-790,1,0.7330555555555556,5,1,0,2,0,0
1,20150527100558-552,1,0.4836111111111111,7,3,2,0,0,0
1,20150528040542-928,1,0.5255555555555556,9,3,2,2,0,0
1,20150528080517-604,1,27.521388888888893,9,3,2,2,0,0
1,20150528090539-210,1,57.08444444444444,14,6,4,2,0,0
1,20150528100549-495,1,1.7261111111111112,16,8,4,2,0,0
1,20150529120529-590,1,0.085,4,0,0,2,0,0
1,20150530020556-90,1,75.675,6,2,0,2,0,0
1,20150530040554-707,1,1.3897222222222223,14,6,4,2,0,0
1,20150530050517-537,1,8.345833333333333,6,2,0,2,0,0
1,20150530120541-89,1,58.79555555555555,6,2,0,2,0,0
1,20150531030537-639,1,104.05277777777778,18,10,4,2,0,0
1,20150601060650-649,1,0.535,6,2,2,0,0,0
1,20150601070655-151,1,133.46222222222224,12,6,2,2,0,0
1,20150601080637-769,1,1.6813888888888888,12,6,2,2,0,0
1,20150601110652-384,1,1.8644444444444443,11,5,2,2,0,0
1,20150602010649-97,1,1.19,9,5,2,0,0,0
1,20150602070645-93,1,180.36916666666667,12,6,2,2,0,0
1,20150602100630-679,1,1.1666666666666667,9,5,2,0,0,0
1,20150602100642-559,1,0.4083333333333333,2,0,0,0,0,0
1,20150603090606-203,1,0.6033333333333334,4,2,0,0,0,0
1,20150604030648-583,1,1.4836111111111112,16,8,4,2,0,0
1,20150604040619-38,1,71.69277777777778,9,3,2,2,0,0
1,20150604070622-992,1,1.0583333333333333,11,5,2,2,0,0
1,20150604080640-490,1,1.9402777777777778,16,8,4,2,0,0
1,20150605040618-478,1,94.57694444444445,18,10,4,2,0,0
1,20150605040637-329,1,0.47055555555555556,6,2,2,0,0,0
1,20150605070642-510,1,25.461388888888887,5,1,0,2,0,0
1,20150605090617-10,1,53.71527777777778,4,0,0,2,0,0
1,20150605090648-40,1,193.57555555555552,11,5,2,2,0,0
1,20150606010609-786,1,76.55277777777778,10,4,2,2,0,0
1,20150606010612-100,1,1.2333333333333334,11,5,2,2,0,0
1,20150606050653-525,1,14.255277777777778,17,9,4,2,0,0
1,20150606090640-663,1,48.83111111111111,16,8,4,2,0,0
1,20150606090649-896,1,194.2802777777778,12,6,2,2,0,0
1,20150606110611-539,1,69.49611111111112,6,2,0,2,0,0
1,20150607030612-158,1,63.903055555555554,7,3,0,2,0,0
1,20150607030644-318,1,334.4397222222222,8,4,0,2,0,0
1,20150607040622-582,1,0.3413888888888889,2,0,0,0,0,0
1,20150608020653-576,1,1.4636111111111112,11,5,2,2,0,0
1,20150608120637-956,1,1.0594444444444444,9,5,2,0,0,0
1,20150609010619-14,1,0.5341666666666666,7,3,2,0,0,0
1,20150609020654-723,1,0.9702777777777778,9,5,2,0,0,0
1,20150609030606-244,1,71.23472222222222,9,3,2,2,0,0
1,20150609050637-33,1,0.5688888888888889,6,2,2,0,0,0
1,20150609060600-167,1,36.62111111111111,12,6,2,2,0,0
1,20150610080607-677,1,59.60666666666667,16,8,4,2,0,0
1,20150611010649-460,1,0.5127777777777778,4,2,0,0,0,0
1,20150611040639-499,1,1.0619444444444444,9,5,2,0,0,0
1,20150611050645-707,1,0.3877777777777778,2,0,0,0,0,0
1,20150611080617-682,1,0.2925,2,0,0,0,0,0
1,20150611110616-649,1,0.5444444444444444,6,2,2,0,0,0
1,20150612020631-291,1,0.34444444444444444,2,0,0,0,0,0
1,20150612040643-903,1,68.47166666666666,5,1,0,2,0,0
1,20150612080632-864,1,0.8416666666666667,7,3,2,0,0,0
1,20150612090614-805,1,32.05361111111111,12,6,2,2,0,0
1,20150612120651-215,1,0.8069444444444445,6,2,0,2,0,0
1,20150613060630-368,1,1.9,17,9,4,2,0,0
1,20150613110621-217,1,120.80638888888889,13,7,2,2,0,0
1,20150613120634-302,1,23.026666666666667,11,5,2,2,0,0
1,20150614110618-981,1,1.7725,18,10,4,2,0,0
1,20150614120640-492,1,70.93,10,4,2,2,0,0
1,20150615080639-90,1,0.49666666666666665,6,2,2,0,0,0
1,20150615110657-243,1,1.168611111111111,8,4,2,0,0,0
1,20150616020625-232,1,18.033055555555556,11,5,2,2,0,0
1,20150616070600-982,1,1.5230555555555556,13,7,2,2,0,0
1,20150616110614-272,1,1.6266666666666667,18,10,4,2,0,0
1,20150616110620-574,1,2.1547222222222224,18,10,4,2,0,0
1,20150616120616-647,1,46.559444444444445,6,2,0,2,0,0
1,20150616120628-268,1,1.343888888888889,10,4,2,2,0,0
1,20150617020653-175,1,0.25527777777777777,6,2,0,2,0,0
1,20150617090658-734,1,56.965,17,9,4,2,0,0
1,20150617100636-148,1,75.83,12,6,2,2,0,0
1,20150618070642-761,1,1.6208333333333333,13,7,2,2,0,0
1,20150619060603-933,1,178.9802777777778,12,4,4,2,0,0
1,20150619080643-944,1,0.9536111111111111,9,5,2,0,0,0
1,20150619090638-731,1,1.5652777777777778,12,6,2,2,0,0
1,20150619110604-788,1,79.4525,6,2,0,2,0,0
1,20150620030629-901,1,69.68472222222222,12,4,4,2,0,0
1,20150620070638-960,1,222.56138888888884,12,6,2,2,0,0
1,20150621040623-288,1,0.3902777777777778,2,0,0,0,0,0
1,20150621120624-302,1,0.9891666666666666,8,4,2,0,0,0
1,20150621120657-579,1,1.0094444444444444,8,4,2,0,0,0
1,20150622030637-276,1,246.9325,7,3,0,2,0,0
1,20150622120641-769,1,1.7266666666666666,11,5,2,2,0,0
1,20150623020631-91,1,0.43,4,0,0,2,0,0
1,20150623020640-155,1,26.876388888888886,7,3,0,2,0,0
1,20150623100627-640,1,0.9008333333333334,7,3,2,0,0,0
1,20150624030614-941,1,19.27888888888889,11,5,2,2,0,0
1,20150624060606-582,1,65.2863888888889,11,5,2,2,0,0
1,20150624080630-565,1,86.3086111111111,14,6,4,2,0,0
1,20150624080656-470,1,240.57111111111112,6,2,0,2,0,0
1,20150625010640-723,1,42.38527777777778,9,3,2,2,0,0
1,20150625040628-192,1,51.28555555555555,9,3,2,2,0,0
1,20150625070608-126,1,36.37861111111111,11,5,2,2,0,0
1,20150625080634-901,1,0.8041666666666667,7,3,2,0,0,0
1,20150625120639-372,1,1.0997222222222223,9,3,2,2,0,0
1,20150626050635-614,1,1.456388888888889,11,5,2,2,0,0
1,20150626070610-771,1,107.94722222222222,12,6,2,2,0,0
1,20150626100609-1,1,0.8022222222222222,6,2,2,0,0,0
1,20150626110605-541,1,296.0697222222222,12,6,2,2,0,0
1,20150626120628-726,1,1.835,16,8,4,2,0,0
1,20150626120643-518,1,1.0902777777777777,7,3,0,2,0,0
1,20150627080650-806,1,2.8805555555555555,13,7,2,2,0,0
1,20150627100641-287,1,27.24611111111111,5,1,0,2,0,0
1,20150628010613-142,1,21.341666666666665,17,9,4,2,0,0
1,20150628020602-813,1,0.8963888888888889,8,4,2,0,0,0
1,20150628020649-167,1,0.6158333333333333,4,2,0,0,0,0
1,20150628060613-79,1,145.60805555555555,17,9,4,2,0,0
1,20150628100621-273,1,0.3086111111111111,2,0,0,0,0,0
1,20150628100625-400,1,0.9766666666666667,7,3,2,0,0,0
1,20150629060651-484,1,1.7775,17,9,4,2,0,0
1,20150630040654-44,1,0.9130555555555555,8,4,2,0,0,0
1,20150630060606-969,1,7.941388888888889,9,3,2,2,0,0
1,20150630070630-393,1,1.0869444444444445,6,2,0,2,0,0
1,20150630080609-634,1,126.0086111111111,18,10,4,2,0,0
1,20150630080657-414,1,0.48833333333333334,3,1,0,0,0,0
1,20150630110633-414,1,151.07055555555556,13,7,2,2,0,0
1,20150631010647-184,1,1.4972222222222222,11,5,2,2,0,0
1,20150631110613-672,1,0.8919444444444444,9,3,2,2,0,0
1,20150701020723-76,1,218.23083333333332,4,0,0,2,0,0
1,20150701060721-840,1,63.808055555555555,5,1,0,2,0,0
1,20150701070722-706,1,60.72916666666667,12,6,2,2,0,0
1,20150701070729-336,1,63.71000000000001,7,3,0,2,0,0
1,20150701080732-301,1,26.609444444444446,5,1,0,2,0,0
1,20150702020734-303,1,140.1486111111111,6,2,0,2,0,0
1,20150702040704-305,1,21.379444444444445,12,4,4,2,0,0
1,20150702050722-52,1,1.7438888888888888,12,4,4,2,0,0
1,20150702050722-689,1,2.312222222222222,6,2,0,2,0,0
1,20150702060711-874,1,0.3811111111111111,2,0,0,0,0,0
1,20150703110718-68,1,1.1694444444444445,11,5,2,2,0,0
1,20150703110736-237,1,68.03416666666666,7,3,0,2,0,0
1,20150704010709-745,1,0.3358333333333333,2,0,0,0,0,0
1,20150704010749-266,1,67.75027777777778,11,5,2,2,0,0
1,20150704050743-697,1,124.88916666666667,13,7,2,2,0,0
1,20150704060747-94,1,0.37527777777777777,2,0,0,0,0,0
1,20150704110737-327,1,34.27055555555555,12,6,2,2,0,0
1,20150705010758-123,1,2.355277777777778,18,10,4,2,0,0
1,20150705040715-207,1,0.6011111111111112,4,2,0,0,0,0
1,20150705040736-424,1,0.385,2,0,0,0,0,0
1,20150705050702-651,1,46.07527777777778,12,6,2,2,0,0
1,20150706030713-770,1,0.49472222222222223,6,2,2,0,0,0
1,20150706060731-616,1,0.5947222222222223,7,3,2,0,0,0
1,20150707010720-308,1,0.7863888888888889,6,2,2,0,0,0
1,20150707040715-238,1,19.353055555555557,11,5,2,2,0,0
1,20150708010747-474,1,0.9641666666666666,6,2,2,0,0,0
1,20150708030735-179,1,90.89666666666666,12,6,2,2,0,0
1,20150708090712-967,1,95.89083333333333,17,9,4,2,0,0
1,20150708120746-78,1,1.291388888888889,11,5,2,2,0,0
1,20150709100754-675,1,0.5341666666666666,6,2,2,0,0,0
1,20150710010709-698,1,19.50611111111111,9,3,2,2,0,0
1,20150710110737-521,1,21.918333333333333,6,2,0,2,0,0
1,20150711020755-31,1,1.1527777777777777,9,3,2,2,0,0
1,20150711060713-327,1,3.904166666666667,16,8,4,2,0,0
1,20150711080709-92,1,0.32666666666666666,2,0,0,0,0,0
1,20150712030716-264,1,0.9658333333333333,9,5,2,0,0,0
1,20150712070719-741,1,0.5105555555555555,5,1,0,2,0,0
1,20150712090732-344,1,1.0916666666666666,8,4,2,0,0,0
1,20150712110758-964,1,0.9730555555555556,7,3,2,0,0,0
1,20150713090739-797,1,80.82805555555555,6,2,0,2,0,0
1,20150713100753-416,1,82.0436111111111,12,6,2,2,0,0
1,20150713110726-288,1,71.46861111111112,9,3,2,2,0,0
1,20150714060734-528,1,100.29277777777777,6,2,0,2,0,0
1,20150714090715-693,1,101.90472222222222,4,0,0,2,0,0
1,20150715090713-496,1,1.0972222222222223,9,5,2,0,0,0
1,20150715100705-414,1,32.5325,11,5,2,2,0,0
1,20150716030750-947,1,103.84000000000002,16,8,4,2,0,0
1,20150716060726-594,1,0.9272222222222222,6,2,0,2,0,0
1,20150716100718-333,1,30.556944444444444,9,3,2,2,0,0
1,20150716110710-957,1,1.551388888888889,16,8,4,2,0,0
1,20150716110734-865,1,0.3363888888888889,2,0,0,0,0,0
1,20150716120707-60,1,1.555,14,6,4,2,0,0
1,20150717030756-157,1,93.08777777777777,9,3,2,2,0,0
1,20150717040709-500,1,1.366111111111111,11,5,2,2,0,0
1,20150717050734-803,1,143.0938888888889,7,3,0,2,0,0
1,20150717120715-637,1,0.37333333333333335,2,0,0,0,0,0
1,20150718020708-249,1,1.2266666666666666,11,5,2,2,0,0
1,20150718110706-765,1,1.056111111111111,9,5,2,0,0,0
1,20150718110745-403,1,0.5030555555555556,3,1,0,0,0,0
1,20150718120741-816,1,1.6180555555555556,16,8,4,2,0,0
1,20150719010726-439,1,1.0855555555555556,12,6,2,2,0,0
1,20150719050720-439,1,17.40361111111111,11,5,2,2,0,0
1,20150719050740-812,1,215.80138888888888,5,1,0,2,0,0
1,20150719120749-370,1,55.45055555555555,14,6,4,2,0,0
1,20150720100717-213,1,170.95388888888888,17,9,4,2,0,0
1,20150720110747-627,1,33.85583333333333,10,4,2,2,0,0
1,20150721010748-517,1,26.300555555555555,7,3,0,2,0,0
1,20150721050723-70,1,1.2102777777777778,11,5,2,2,0,0
1,20150721060738-220,1,6.909166666666667,9,3,2,2,0,0
1,20150721100700-126,1,104.47083333333333,13,7,2,2,0,0
1,20150722010749-2,1,122.88027777777778,5,1,0,2,0,0
1,20150722040729-834,1,45.83277777777778,11,5,2,2,0,0
1,20150722040736-505,1,14.878055555555555,5,1,0,2,0,0
1,20150722060726-651,1,9.447777777777778,11,5,2,2,0,0
1,20150722090733-194,1,50.1188888888889,6,2,0,2,0,0
1,20150722110719-792,1,34.598333333333336,13,7,2,2,0,0
1,20150722110730-245,1,103.37722222222222,11,5,2,2,0,0
1,20150723020750-194,1,0.9066666666666666,6,2,2,0,0,0
1,20150723030749-303,1,0.9130555555555555,9,5,2,0,0,0
1,20150723040751-516,1,0.8725,7,3,2,0,0,0
1,20150723050745-341,1,46.09444444444444,14,6,4,2,0,0
1,20150723060758-760,1,267.84083333333336,12,4,4,2,0,0
1,20150723090724-2,1,59.381666666666675,11,5,2,2,0,0
1,20150724010736-623,1,49.460277777777776,18,10,4,2,0,0
1,20150724040701-562,1,2.1502777777777777,18,10,4,2,0,0
1,20150724050754-246,1,0.34944444444444445,2,0,0,0,0,0
1,20150724120724-140,1,1.6922222222222223,16,8,4,2,0,0
1,20150725010752-511,1,50.216388888888886,11,5,2,2,0,0
1,20150725030704-918,1,0.9755555555555555,7,3,2,0,0,0
